_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt,check_result
903249358,3/11/2016 22:57:36,1920139100,3/11/2016 22:55:41,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""you need a connection at 7:00 am"",""result"":""yes""}",you need a connection at 7:00 am,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get information about a connection at *NUMBER *AMPM,"departure_time=7:00, ampm=am",confirm,can i get information about a connection at seven am,
903249358,3/11/2016 23:45:56,1920173047,3/11/2016 23:43:16,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""You want to go at 7:00am?"",""result"":""yes""}",You want to go at 7:00am?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get information about a connection at *NUMBER *AMPM,"departure_time=7:00, ampm=am",confirm,can i get information about a connection at seven am,
903249359,3/11/2016 22:25:11,1920101222,3/11/2016 22:24:07,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Where are you coming from and where are you going to?"",""result"":""yes""}",Where are you coming from and where are you going to?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there *NUMBER at *NUMBER o'clock in the *AMPM,"from_stop=?, to_stop=?",request,is there two at two o'clock in the afternoon,
903249359,3/12/2016 00:16:42,1920190649,3/12/2016 00:14:03,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""i need you to tell me where you come from and where you are going?"",""result"":""yes""}",i need you to tell me where you come from and where you are going?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there *NUMBER at *NUMBER o'clock in the *AMPM,"from_stop=?, to_stop=?",request,is there two at two o'clock in the afternoon,
903249359,3/12/2016 00:17:22,1920190929,3/12/2016 00:15:42,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""Where are you travelling from, and where is your destination?"",""result"":""yes""}","Where are you travelling from, and where is your destination?",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there *NUMBER at *NUMBER o'clock in the *AMPM,"from_stop=?, to_stop=?",request,is there two at two o'clock in the afternoon,
903249360,3/11/2016 22:18:53,1920095705,3/11/2016 22:17:05,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""The M86 bus can take you from Lincoln Center to Bleecker Street at 2:03pm"",""result"":""yes""}",The M86 bus can take you from Lincoln Center to Bleecker Street at 2:03pm.,,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"vehicle=bus, from_stop=Lincoln Center, direction=Bleecker Street, line=M86, departure_time=2:03pm",reply,i would rather take the bus,
903249360,3/11/2016 23:23:41,1920157438,3/11/2016 23:00:08,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""just take the bus in the line M86 at 2:03pm from Lincoln Center to Bleecker Street"",""result"":""yes""}",just take the bus in the line M86 at 2:03pm from Lincoln Center to Bleecker Street,,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"vehicle=bus, from_stop=Lincoln Center, direction=Bleecker Street, line=M86, departure_time=2:03pm",reply,i would rather take the bus,
903249360,3/11/2016 23:51:22,1920176364,3/11/2016 23:45:57,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""You could go by bus M86 from Lincoln Center to Bleecker Street at 2:03pm"",""result"":""yes""}",You could go by bus M86 from Lincoln Center to Bleecker Street at 2:03pm,,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"vehicle=bus, from_stop=Lincoln Center, direction=Bleecker Street, line=M86, departure_time=2:03pm",reply,i would rather take the bus,
903249361,3/11/2016 22:06:58,1920085396,3/11/2016 22:04:44,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""A bus can take you from Cortlandt Street to Port Authority Bus Terminal at 9:12pm. It is line M23"",""result"":""yes""}",A bus can take you from Cortlandt Street to Port Authority Bus Terminal at 9:12pm. It is line M23.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a ride at *NUMBER *AMPM,"line=M23, departure_time=9:12pm, direction=Port Authority Bus Terminal, vehicle=bus, from_stop=Cortlandt Street",reply,i need a ride at nine pm,
903249361,3/11/2016 22:20:40,1920097450,3/11/2016 22:16:25,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""jus take a bus in the line M23 at 9:12pm from Cortlandt Street from Port Authority Bus Terminal"",""result"":""yes""}",jus take a bus in the line M23 at 9:12pm from Cortlandt Street from Port Authority Bus Terminal,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a ride at *NUMBER *AMPM,"line=M23, departure_time=9:12pm, direction=Port Authority Bus Terminal, vehicle=bus, from_stop=Cortlandt Street",reply,i need a ride at nine pm,
903249361,3/11/2016 23:18:36,1920153692,3/11/2016 23:14:52,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""Take the M23 bus at 9:12pm from Cortlandt Street to Port Authority Bus Terminal"",""result"":""yes""}",Take the M23 bus at 9:12pm from Cortlandt Street to Port Authority Bus Terminal,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a ride at *NUMBER *AMPM,"line=M23, departure_time=9:12pm, direction=Port Authority Bus Terminal, vehicle=bus, from_stop=Cortlandt Street",reply,i need a ride at nine pm,
903249362,3/11/2016 21:33:49,1920062676,3/11/2016 21:32:03,false,zoombucks,0.6858,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take line M10 bus at 8:17pm from wall street dir franklin street"",""result"":""yes""}",take line M10 bus at 8:17pm from wall street dir franklin street,,"inform(alternative=""next"")",next connection,"from_stop=Wall Street, vehicle=bus, departure_time=8:17pm, direction=Franklin Street, line=M10",reply,next connection,
903249362,3/11/2016 22:03:17,1920082902,3/11/2016 21:55:07,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""The next connection from Wall Street to Franklin Street is the 8:17pm M10 bus."",""result"":""yes""}",The next connection from Wall Street to Franklin Street is the 8:17pm M10 bus.,,"inform(alternative=""next"")",next connection,"from_stop=Wall Street, vehicle=bus, departure_time=8:17pm, direction=Franklin Street, line=M10",reply,next connection,
903249362,3/11/2016 23:43:15,1920171483,3/11/2016 23:38:55,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""The next bus connection from Wall Street to Franklin Street is line M10 at 8:17pm"",""result"":""yes""}",The next bus connection from Wall Street to Franklin Street is line M10 at 8:17pm,,"inform(alternative=""next"")",next connection,"from_stop=Wall Street, vehicle=bus, departure_time=8:17pm, direction=Franklin Street, line=M10",reply,next connection,
903249363,3/11/2016 22:26:20,1920102406,3/11/2016 22:25:12,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You will reach your destination at 7:44am."",""result"":""yes""}",You will reach your destination at 7:44am.,,"request(arrival_time=""*ARRIVAL_TIME"")",what time will i reach the destination,arrival_time=7:44am,reply,what time will i reach the destination,
903249363,3/12/2016 00:18:29,1920191530,3/12/2016 00:17:22,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""You will arrive at 7:44am."",""result"":""yes""}",You will arrive at 7:44am.,,"request(arrival_time=""*ARRIVAL_TIME"")",what time will i reach the destination,arrival_time=7:44am,reply,what time will i reach the destination,
903249363,3/12/2016 00:19:40,1920192139,3/12/2016 00:16:45,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""you will reach at 7:44am approximately"",""result"":""yes""}",you will reach at 7:44am approximately,,"request(arrival_time=""*ARRIVAL_TIME"")",what time will i reach the destination,arrival_time=7:44am,reply,what time will i reach the destination,
903249364,3/11/2016 21:35:35,1920063822,3/11/2016 21:33:49,false,zoombucks,0.6858,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take subway at 6:00 pm or afternoon or evening"",""result"":""yes""}",take subway at 6:00 pm or afternoon or evening,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",*NUMBER *AMPM take the *VEHICLE,"departure_time=6:00, ampm=pm, vehicle=subway",confirm,six pm take the subway,
903249364,3/11/2016 22:04:44,1920083907,3/11/2016 22:03:17,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You want to take the 6:00 evening subway?"",""result"":""yes""}",You want to take the 6:00 evening subway?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",*NUMBER *AMPM take the *VEHICLE,"departure_time=6:00, ampm=pm, vehicle=subway",confirm,six pm take the subway,
903249364,3/11/2016 22:49:14,1920128418,3/11/2016 22:44:32,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,,ok you need to take the subway at 6:00 pm,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",*NUMBER *AMPM take the *VEHICLE,"departure_time=6:00, ampm=pm, vehicle=subway",confirm,six pm take the subway,
903249365,3/11/2016 22:06:58,1920085395,3/11/2016 22:04:44,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You want to go to Cortlandt Street"",""result"":""yes""}",You want to go to Cortlandt Street?,,"inform(to_stop=""*STOP"")",i am going to *STOP,to_stop=Cortlandt Street,confirm,i am going to Cortlandt Street,
903249365,3/11/2016 22:20:40,1920097459,3/11/2016 22:16:25,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you are going to Cortlandt Street"",""result"":""yes""}",ok you are going to Cortlandt Street,,"inform(to_stop=""*STOP"")",i am going to *STOP,to_stop=Cortlandt Street,confirm,i am going to Cortlandt Street,
903249365,3/11/2016 23:18:36,1920153686,3/11/2016 23:14:52,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""To Cortlandt Street is that right"",""result"":""yes""}",To Cortlandt Street is that right,,"inform(to_stop=""*STOP"")",i am going to *STOP,to_stop=Cortlandt Street,confirm,i am going to Cortlandt Street,
903249366,3/11/2016 21:33:49,1920062675,3/11/2016 21:32:03,false,zoombucks,0.6858,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""not found at 4:00 pm or afternoon or evening"",""result"":""yes""}",not found at 4:00 pm or afternoon or evening,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a *NUMBER *AMPM,"*=notfound, departure_time=4:00, ampm=pm",apologize,i need a four pm,
903249366,3/11/2016 22:03:17,1920082901,3/11/2016 21:55:07,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a 4:00 evening transport today."",""result"":""yes""}","I'm sorry, I can not find a 4:00 evening transport today.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a *NUMBER *AMPM,"*=notfound, departure_time=4:00, ampm=pm",apologize,i need a four pm,
903249366,3/11/2016 23:43:15,1920171481,3/11/2016 23:38:55,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""Apologies, a connection at 4:00 pm is not found"",""result"":""yes""}","Apologies, a connection at 4:00 pm is not found",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a *NUMBER *AMPM,"*=notfound, departure_time=4:00, ampm=pm",apologize,i need a four pm,
903249367,3/11/2016 22:27:36,1920103526,3/11/2016 22:26:21,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Okay, so you are trying to leave from Broad Street?"",""result"":""yes""}","Okay, so you are trying to leave from Broad Street?",,"confirm(from_stop=""*STREET"")",i want to depart from *STOP,from_stop=Broad Street,confirm,i want to depart from Broad Street,
903249367,3/12/2016 00:20:10,1920192342,3/12/2016 00:18:29,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""You want to depart from Broad Street"",""result"":""yes""}",You want to depart from Broad Street,,"confirm(from_stop=""*STREET"")",i want to depart from *STOP,from_stop=Broad Street,confirm,i want to depart from Broad Street,
903249367,3/12/2016 00:24:33,1920194507,3/12/2016 00:19:50,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you want to depart from Broad Street"",""result"":""yes""}",ok you want to depart from Broad Street,,"confirm(from_stop=""*STREET"")",i want to depart from *STOP,from_stop=Broad Street,confirm,i want to depart from Broad Street,
903249368,3/11/2016 22:27:36,1920103527,3/11/2016 22:26:21,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a route from Cortlandt Street to Penn Station"",""result"":""yes""}","I'm sorry, I can not find a route from Cortlandt Street to Penn Station.",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i need a ride from *STOP to *STOP,"*=notfound, from_stop=Cortlandt Street, to_stop=Penn Station",apologize,yes i need a ride from Cortlandt Street to Penn Station,
903249368,3/12/2016 00:20:10,1920192350,3/12/2016 00:18:29,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""I'm sorry, a trip from Cortlandt Street to Penn Station was not found"",""result"":""yes""}","I'm sorry, a trip from Cortlandt Street to Penn Station was not found",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i need a ride from *STOP to *STOP,"*=notfound, from_stop=Cortlandt Street, to_stop=Penn Station",apologize,yes i need a ride from Cortlandt Street to Penn Station,
903249368,3/12/2016 00:24:33,1920194509,3/12/2016 00:19:50,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sorry but i could not found any ride from Cortlandt Street to Penn Station?"",""result"":""yes""}",sorry but i could not found any ride from Cortlandt Street to Penn Station?,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i need a ride from *STOP to *STOP,"*=notfound, from_stop=Cortlandt Street, to_stop=Penn Station",apologize,yes i need a ride from Cortlandt Street to Penn Station,
903249369,3/11/2016 22:06:58,1920085393,3/11/2016 22:04:44,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""At 10:00 in the evening? Where are you coming from and where are you going to?"",""result"":""yes""}",At 10:00 in the evening? Where are you coming from and where are you going to?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",is there a schedule at *NUMBER *AMPM,"confirm: departure_time=10:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,is there a schedule at ten pm,
903249369,3/11/2016 22:20:40,1920097458,3/11/2016 22:16:25,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""you want a schedule at 10:00 pm but i need you to tell me where you come from and where you are going?"",""result"":""yes""}",you want a schedule at 10:00 pm but i need you to tell me where you come from and where you are going?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",is there a schedule at *NUMBER *AMPM,"confirm: departure_time=10:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,is there a schedule at ten pm,
903249369,3/11/2016 23:18:36,1920153684,3/11/2016 23:14:52,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""Where do you want to  and from at 10:00pm"",""result"":""yes""}",Where do you want to  and from at 10:00pm,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",is there a schedule at *NUMBER *AMPM,"confirm: departure_time=10:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,is there a schedule at ten pm,
903249370,3/11/2016 22:25:11,1920101214,3/11/2016 22:24:07,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Where are you coming from and where are you going to?"",""result"":""yes""}",Where are you coming from and where are you going to?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there a time i can leave at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,is there a time i can leave at seven pm,
903249370,3/12/2016 00:16:42,1920190648,3/12/2016 00:14:03,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""i need you to tell me where you come from and where you are going?"",""result"":""yes""}",i need you to tell me where you come from and where you are going?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there a time i can leave at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,is there a time i can leave at seven pm,
903249370,3/12/2016 00:17:22,1920190922,3/12/2016 00:15:42,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""Where are you travelling from, and where is your destination?"",""result"":""yes""}","Where are you travelling from, and where is your destination?",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there a time i can leave at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,is there a time i can leave at seven pm,
903249371,3/11/2016 22:22:55,1920099206,3/11/2016 22:21:38,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You want to go to Broad Street? Where are you coming from?"",""result"":""yes""}",You want to go to Broad Street? Where are you coming from?,,"inform(to_stop=""*STREET"")",i want to arrive in *STOP,confirm: to_stop=Broad Street; request: from_stop=?,confirm-request,i want to arrive in Broad Street,
903249371,3/12/2016 00:11:32,1920187978,3/12/2016 00:09:32,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""You want to go to Broad Street. Where are you travelling from?"",""result"":""yes""}",You want to go to Broad Street. Where are you travelling from?,,"inform(to_stop=""*STREET"")",i want to arrive in *STOP,confirm: to_stop=Broad Street; request: from_stop=?,confirm-request,i want to arrive in Broad Street,
903249371,3/12/2016 00:14:01,1920189359,3/12/2016 00:11:05,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you want to arrivive in Broad Street but i need you to tell me where you come from?"",""result"":""yes""}",ok you want to arrivive in Broad Street but i need you to tell me where you come from?,,"inform(to_stop=""*STREET"")",i want to arrive in *STOP,confirm: to_stop=Broad Street; request: from_stop=?,confirm-request,i want to arrive in Broad Street,
903249372,3/11/2016 22:13:15,1920090322,3/11/2016 22:11:27,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a connection for 0:30 from now."",""result"":""yes""}","I'm sorry, I can not find a connection for 0:30 from now.",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",what's the connect connection in *NUMBER an hour,"*=notfound, departure_time_rel=0:30",apologize,what's the connect connection in half an hour,
903249372,3/11/2016 22:52:43,1920132760,3/11/2016 22:49:16,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sorry but i could not found any connection in 0:30"",""result"":""yes""}",sorry but i could not found any connection in 0:30,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",what's the connect connection in *NUMBER an hour,"*=notfound, departure_time_rel=0:30",apologize,what's the connect connection in half an hour,
903249372,3/11/2016 23:35:12,1920165733,3/11/2016 23:31:38,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""A connection in 0:30 is not found"",""result"":""yes""}",A connection in 0:30 is not found,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",what's the connect connection in *NUMBER an hour,"*=notfound, departure_time_rel=0:30",apologize,what's the connect connection in half an hour,
903249373,3/11/2016 21:35:35,1920063823,3/11/2016 21:33:49,false,zoombucks,0.6858,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""it takes 2 second to get there"",""result"":""yes""}",it takes 2 second to get there,,"inform(alternative=""2"")",the second option,alternative=2,confirm,the second option,
903249373,3/11/2016 22:04:44,1920083901,3/11/2016 22:03:17,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You want number 2?"",""result"":""yes""}",You want number 2?,,"inform(alternative=""2"")",the second option,alternative=2,confirm,the second option,
903249373,3/11/2016 22:49:14,1920128415,3/11/2016 22:44:32,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""you need option 2"",""result"":""yes""}",you need option 2,,"inform(alternative=""2"")",the second option,alternative=2,confirm,the second option,
903249374,3/11/2016 22:26:20,1920102405,3/11/2016 22:25:12,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a 4:00 connection."",""result"":""yes""}","I'm sorry, I can not find a 4:00 connection.",,"inform(departure_time=""*TIME"")",i need information about a *NUMBER o'clock ride but,"*=notfound, departure_time=4:00",apologize,i need information about a four o'clock ride but,
903249374,3/12/2016 00:18:29,1920191518,3/12/2016 00:17:22,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""I'm sorry, 4:00 was not found."",""result"":""yes""}","I'm sorry, 4:00 was not found.",,"inform(departure_time=""*TIME"")",i need information about a *NUMBER o'clock ride but,"*=notfound, departure_time=4:00",apologize,i need information about a four o'clock ride but,
903249374,3/12/2016 00:19:40,1920192140,3/12/2016 00:16:45,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""sorry but i could not found any ride at 4:00"",""result"":""yes""}",sorry but i could not found any ride at 4:00,,"inform(departure_time=""*TIME"")",i need information about a *NUMBER o'clock ride but,"*=notfound, departure_time=4:00",apologize,i need information about a four o'clock ride but,
903249375,3/11/2016 22:28:48,1920104739,3/11/2016 22:27:37,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Okay, so you want to go from Delancey Street to Cathedral Parkway"",""result"":""yes""}","Okay, so you want to go from Delancey Street to Cathedral Parkway?",,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",yes i'd like to go from *STOP to *STOP,"from_stop=Delancey Street, to_stop=Cathedral Parkway",confirm,yes i'd like to go from Delancey Street to Cathedral Parkway,
903249375,3/12/2016 00:22:38,1920193714,3/12/2016 00:20:11,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""You want to go from Delancey Street to Cathedral Parkway"",""result"":""yes""}",You want to go from Delancey Street to Cathedral Parkway,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",yes i'd like to go from *STOP to *STOP,"from_stop=Delancey Street, to_stop=Cathedral Parkway",confirm,yes i'd like to go from Delancey Street to Cathedral Parkway,
903249375,3/12/2016 00:28:09,1920196374,3/12/2016 00:24:44,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you want to go from Delancey Street to Cathedral Parkway"",""result"":""yes""}",ok you want to go from Delancey Street to Cathedral Parkway,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",yes i'd like to go from *STOP to *STOP,"from_stop=Delancey Street, to_stop=Cathedral Parkway",confirm,yes i'd like to go from Delancey Street to Cathedral Parkway,
903249376,3/11/2016 22:21:37,1920098169,3/11/2016 22:20:08,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Where are you going to?"",""result"":""yes""}",Where are you going to?,,"inform(from_stop=""*STREET"")",i want to travel from *STOP,to_stop=?,request,i want to travel from Bowling Green,
903249376,3/12/2016 00:11:00,1920187646,3/11/2016 23:50:05,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""i need you to tell me where are you going to?"",""result"":""yes""}",i need you to tell me where are you going to?,,"inform(from_stop=""*STREET"")",i want to travel from *STOP,to_stop=?,request,i want to travel from Bowling Green,
903249376,3/12/2016 00:27:21,1920196038,3/12/2016 00:24:42,false,prodege,0.6738,35773741,GBR,N3,Stockton-on-tees,31.52.162.13,"{""text"":""Where are you travelling to?"",""result"":""yes""}",Where are you travelling to?,,"inform(from_stop=""*STREET"")",i want to travel from *STOP,to_stop=?,request,i want to travel from Bowling Green,
903249377,3/11/2016 22:13:15,1920090319,3/11/2016 22:11:27,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Okay, there subway line A can take you from Cathedral Parkway to Roosevelt Island at 12:13pm"",""result"":""yes""}","Okay, there subway line A can take you from Cathedral Parkway to Roosevelt Island at 12:13pm.",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i would like to go from *STOP to *STOP,"direction=Roosevelt Island, line=A, from_stop=Cathedral Parkway, departure_time=12:13pm, vehicle=subway",reply,i would like to go from Cathedral Parkway to Roosevelt Island,
903249377,3/11/2016 22:52:43,1920132761,3/11/2016 22:49:16,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""just take the subway in the line A at 12:13pm from Cathedral Parkway to Roosevelt Island"",""result"":""yes""}",just take the subway in the line A at 12:13pm from Cathedral Parkway to Roosevelt Island,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i would like to go from *STOP to *STOP,"direction=Roosevelt Island, line=A, from_stop=Cathedral Parkway, departure_time=12:13pm, vehicle=subway",reply,i would like to go from Cathedral Parkway to Roosevelt Island,
903249377,3/11/2016 23:35:12,1920165739,3/11/2016 23:31:38,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""Tale line A of the subway from Cathedral Parkway to Roosevelt Island at 12:13pm"",""result"":""yes""}",Tale line A of the subway from Cathedral Parkway to Roosevelt Island at 12:13pm,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i would like to go from *STOP to *STOP,"direction=Roosevelt Island, line=A, from_stop=Cathedral Parkway, departure_time=12:13pm, vehicle=subway",reply,i would like to go from Cathedral Parkway to Roosevelt Island,
903249378,3/11/2016 22:18:53,1920095702,3/11/2016 22:17:05,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You want to know if there is an alternate subway route at 7:00 am?"",""result"":""yes""}",You want to know if there is an alternate subway route at 7:00 am?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",is there an alternative to *NUMBER *AMPM i would like to take the *VEHICLE,"departure_time=7:00, ampm=am, vehicle=subway",confirm,is there an alternative to seven am i would like to take the subway,
903249378,3/11/2016 23:23:41,1920157437,3/11/2016 23:00:08,false,neodev,0.6667,23017572,USA,CA,Los Angeles,67.215.241.19,"{""text"":""ok you want an alternative at 7:00 am by subway"",""result"":""yes""}",ok you want an alternative at 7:00 am by subway,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",is there an alternative to *NUMBER *AMPM i would like to take the *VEHICLE,"departure_time=7:00, ampm=am, vehicle=subway",confirm,is there an alternative to seven am i would like to take the subway,
903249378,3/11/2016 23:51:22,1920176363,3/11/2016 23:45:57,false,prodege,0.6677,18972023,GBR,H9,London,87.113.248.129,"{""text"":""you would like to go at 7:00 am by subway"",""result"":""yes""}",you would like to go at 7:00 am by subway,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",is there an alternative to *NUMBER *AMPM i would like to take the *VEHICLE,"departure_time=7:00, ampm=am, vehicle=subway",confirm,is there an alternative to seven am i would like to take the subway,
903249379,3/11/2016 22:30:12,1920106339,3/11/2016 22:28:49,false,instagc,0.9625,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You will get there at 7:32pm"",""result"":""yes""}",You will get there at 7:32pm.,,"request(arrival_time=""*ARRIVAL_TIME"")",what time will i get there,arrival_time=7:32pm,reply,what time will i get there,
