Testing connection to the update server..
i am starting from cathedral parkway and heading towards bleecker street	i am starting from *STREET and heading towards *STREET	inform(from_street="Cathedral Pkwy")&inform(from_street2="Bleecker St")	inform(from_street="*STREET")&inform(from_street2="*STREET")
i already told you you fucking moron	i already told you you fucking moron	null()	null()
rector street	*STREET	inform(street="Rector St")	inform(street="*STREET")
no	no	negate()	negate()
bleecker street	*STREET	inform(street="Bleecker St")	inform(street="*STREET")
cathedral parkway	*STREET	inform(street="Cathedral Pkwy")	inform(street="*STREET")
cathedral parkway	*STREET	inform(street="Cathedral Pkwy")	inform(street="*STREET")
cathedral parkway	*STREET	inform(street="Cathedral Pkwy")	inform(street="*STREET")
cathedral parkway	*STREET	inform(street="Cathedral Pkwy")	inform(street="*STREET")
cathedral parkway	*STREET	inform(street="Cathedral Pkwy")	inform(street="*STREET")
how long will it take to get to the destination and what time will i get there	how long will it take to get to the destination and what time will i get there	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
cathedral parkway	*STREET	inform(street="Cathedral Pkwy")	inform(street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want a transit schedule my departure place is east broadway and i am going to houston street	i want a transit schedule my departure place is *STREET and i am going to *STREET	inform(street="E Broadway")&inform(to_street="Houston St")&inform(task="find_connection")	inform(street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
what have i just said	what have i just said	null()	null()
yes for the third time	yes for the third time	affirm()	affirm()
no	no	negate()	negate()
houston street (noise)	*STREET (noise)	inform(street="Houston St")	inform(street="*STREET")
the same as houston street no	the same as *STREET no	inform(street="Houston St")&negate()	inform(street="*STREET")&negate()
no for the third time	no for the third time	negate()	negate()
i'm going to houston street	i'm going to *STREET	inform(to_street="Houston St")	inform(to_street="*STREET")
no (noise)	no (noise)	negate()	negate()
what is the arrival time at my destination	what is the arrival time at my destination	request(to_stop)&request(arrival_time)	request(to_stop="*STOP")&request(arrival_time="*ARRIVAL_TIME")
no	no	negate()	negate()
i would like to go to rector street	i would like to go to *STREET	inform(to_street="Rector St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i'm asking for public transport and i want to go from cathedral parkway to bowling green	i'm asking for public transport and i want to go from *STREET to *STOP	inform(from_street="Cathedral Pkwy")&inform(to_stop="Bowling Green")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
destination is grand central	destination is *STOP	inform(to_stop="Grand Central")	inform(to_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need to know how to start from inwood and get to washington square	i need to know how to start from *STOP and get to *STOP	inform(from_stop="Inwood")&inform(to_stop="Washington Square")	inform(from_stop="*STOP")&inform(to_stop="*STOP")
no	no	negate()	negate()
i am going to central park	i am going to *STOP	inform(to_stop="Central Park")	inform(to_stop="*STOP")
how much time will it take	how much time will it take	request(duration)	request(duration)
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i'm looking for a public transit route from lincoln center to times square	i'm looking for a public transit route from *STOP to *STREET	inform(to_street="Times Sq")&inform(from_stop="Lincoln Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
yes	yes	affirm()	affirm()
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
lincoln center	*STOP	inform(stop="Lincoln Center")	inform(stop="*STOP")
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
start over	start over	restart()	restart()
looking for a public transit route	looking for a public transit route	null()	null()
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
times square	*STREET	inform(street="Times Sq")	inform(street="*STREET")
i want to go to time square	i want to go to time square	inform(task="find_connection")	inform(task="find_connection")
lincoln center	*STOP	inform(stop="Lincoln Center")	inform(stop="*STOP")
by bus	by *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
bus	*VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
travel by bus	travel by *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
time is the arrival	time is the arrival	null()	null()
what's the arrival time at the destination	what's the arrival time at the destination	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there one at six o'clock in the evening	is there *NUMBER at *NUMBER o'clock in the *AMPM	inform(time="6:00")&inform(ampm="evening")	inform(time="*TIME")&inform(ampm="*AMPM")
i want to travel to prince street	i want to travel to *STREET	inform(to_street="Prince St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
yes	yes	affirm()	affirm()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need to go from cortlandt street to canal street	i need to go from *STREET to *STREET	inform(from_street="Cortlandt St")&inform(to_street="Canal St")	inform(from_street="*STREET")&inform(to_street="*STREET")
to canal street	to *STREET	inform(to_street="Canal St")	inform(to_street="*STREET")
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
no	no	negate()	negate()
yes	yes	affirm()	affirm()
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
yes	yes	affirm()	affirm()
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
no	no	negate()	negate()
yes	yes	affirm()	affirm()
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
no	no	negate()	negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need to go from grand street to cathedral parkway	i need to go from *STREET to *STREET	inform(from_street="Grand St")&inform(to_street="Cathedral Pkwy")	inform(from_street="*STREET")&inform(to_street="*STREET")
how long does it take	how long does it take	request(duration)	request(duration)
what time will i get to cathedral parkway	what time will i get to *STREET	inform(to_street="Cathedral Pkwy")&request(arrival_time)	inform(to_street="*STREET")&request(arrival_time="*ARRIVAL_TIME")
what time will i arrive at my destination	what time will i arrive at my destination	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
um ooh-	um ooh-	null()	null()
i want to go to times square	i want to go to *STREET	inform(to_street="Times Sq")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to travel from cathedral parkway to roosevelt island	i want to travel from *STREET to *STOP	inform(from_street="Cathedral Pkwy")&inform(to_stop="Roosevelt Island")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
what is the duration of the trip	what is the duration of the trip	request(duration)	request(duration)
i want to travel from cathedral parkway to roosevelt island	i want to travel from *STREET to *STOP	inform(from_street="Cathedral Pkwy")&inform(to_stop="Roosevelt Island")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
i want to leave at six p m	i want to leave at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")
i want to go to grand central instead	i want to go to *STOP instead	inform(to_stop="Grand Central")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
transit itinerary from astor place	transit itinerary from *STREET	inform(from_street="Astor Pl")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
to bleecker street	to *STREET	inform(to_street="Bleecker St")	inform(to_street="*STREET")
astor place	*STREET	inform(street="Astor Pl")	inform(street="*STREET")
no astor place	no *STREET	inform(street="Astor Pl")&negate()	inform(street="*STREET")&negate()
astor place to bleecker street	*STREET to *STREET	inform(from_street="Astor Pl")&inform(to_street="Bleecker St")	inform(from_street="*STREET")&inform(to_street="*STREET")
no	no	negate()	negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
astor place to bleecker street	*STREET to *STREET	inform(from_street="Astor Pl")&inform(to_street="Bleecker St")	inform(from_street="*STREET")&inform(to_street="*STREET")
yes	yes	affirm()	affirm()
how long will it take and what time will i arrive	how long will it take and what time will i arrive	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
what about a connection at six p m	what about a connection at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
to east broadway	to *STREET	inform(to_street="E Broadway")	inform(to_street="*STREET")
a connection at six p m for east broadway	a connection at *NUMBER *AMPM for *STREET	inform(street="E Broadway")&inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(street="*STREET")&inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
(unint)	(unint)	null()	null()
penn station to marble hill	*STOP to *STOP	inform(from_stop="Penn Station")&inform(to_stop="Marble Hill")	inform(from_stop="*STOP")&inform(to_stop="*STOP")
how long will it take and what time will i arrive	how long will it take and what time will i arrive	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
time of arrival	time of arrival	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there a different connection like a bus	is there a different connection like a *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")&inform(alternative="next")	inform(vehicle="*VEHICLE")&inform(task="find_connection")&inform(alternative="next")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
na	na	null()	null()
bleecker street to roosevelt island	*STREET to *STOP	inform(from_street="Bleecker St")&inform(to_stop="Roosevelt Island")	inform(from_street="*STREET")&inform(to_stop="*STOP")
yes	yes	affirm()	affirm()
how long will it take when will i be there	how long will it take when will i be there	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
is there a later schedule	is there a later schedule	inform(task="find_connection")	inform(task="find_connection")
no is there a later arrival	no is there a later arrival	negate()	negate()
is there a later schedule	is there a later schedule	inform(task="find_connection")	inform(task="find_connection")
now what about a connection by bus	*TIME what about a connection by *VEHICLE	inform(departure_time_rel="now")&inform(vehicle="bus")&inform(task="find_connection")	inform(departure_time_rel="*DEPARTURE_TIME_REL")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
no	no	negate()	negate()
astor place	*STREET	inform(street="Astor Pl")	inform(street="*STREET")
no astor place	no *STREET	inform(street="Astor Pl")&negate()	inform(street="*STREET")&negate()
no thank you goodbye	no thank you goodbye	bye()&negate()&thankyou()	bye()&negate()&thankyou()
rector street	*STREET	inform(street="Rector St")	inform(street="*STREET")
to grand street	to *STREET	inform(to_street="Grand St")	inform(to_street="*STREET")
rector street	*STREET	inform(street="Rector St")	inform(street="*STREET")
how long is the trip	how long is the trip	request(duration)&request(distance)	request(duration)&request(distance)
what time is the arrival	what time is the arrival	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
trip time	trip time	null()	null()
rector street to grand street	*STREET to *STREET	inform(from_street="Rector St")&inform(to_street="Grand St")	inform(from_street="*STREET")&inform(to_street="*STREET")
how long is the trip	how long is the trip	request(duration)&request(distance)	request(duration)&request(distance)
eta	eta	null()	null()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
park place to houston street	*STREET to *STREET	inform(from_street="Park Pl")&inform(to_street="Houston St")	inform(from_street="*STREET")&inform(to_street="*STREET")
trip time and arrival	trip time and arrival	null()	null()
how long will it take	how long will it take	request(duration)	request(duration)
park place to houston street how long will it take	*STREET to *STREET how long will it take	inform(from_street="Park Pl")&inform(to_street="Houston St")&request(duration)	inform(from_street="*STREET")&inform(to_street="*STREET")&request(duration)
park place to houston street	*STREET to *STREET	inform(from_street="Park Pl")&inform(to_street="Houston St")	inform(from_street="*STREET")&inform(to_street="*STREET")
park place going to houston street	*STREET going to *STREET	inform(from_street="Park Pl")&inform(to_street="Houston St")	inform(from_street="*STREET")&inform(to_street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
(unint)	(unint)	null()	null()
i would like to go to the port authority bus terminal	i would like to go to the *STOP	inform(to_stop="Port Authority Bus Terminal")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
park place	*STREET	inform(street="Park Pl")	inform(street="*STREET")
how long will that take	how long will that take	request(duration)	request(duration)
is there a connection after that	is there a connection after that	inform(task="find_connection")&inform(alternative="next")	inform(task="find_connection")&inform(alternative="next")
is there a connection after that	is there a connection after that	inform(task="find_connection")&inform(alternative="next")	inform(task="find_connection")&inform(alternative="next")
no is (unint)	no is (unint)	negate()	negate()
is there another connection after	is there another connection after	inform(task="find_connection")&inform(alternative="next")	inform(task="find_connection")&inform(alternative="next")
yes	yes	affirm()	affirm()
is there a schedule at six o'clock p m	is there a schedule at *NUMBER o'clock *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
yes	yes	affirm()	affirm()
is there a schedule at six o'clock in the evening	is there a schedule at *NUMBER o'clock in the *AMPM	inform(departure_time="6:00")&inform(ampm="evening")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
is there a connection by bus	is there a connection by *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go to houston street from rector street	i want to go to *STREET from *STREET	inform(to_street="Houston St")&inform(from_street="Rector St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(from_street="*STREET")&inform(task="find_connection")
how much time is needed	how much time is needed	request(duration)	request(duration)
what is my arrival time	what is my arrival time	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what is my arrival time	what is my arrival time	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there a ride at a later time	is there a ride at a later time	inform(alternative="next")	inform(alternative="next")
no is	no is	negate()	negate()
is there a departure at a later time	is there a departure at a later time	inform(alternative="next")	inform(alternative="next")
no	no	negate()	negate()
is there an option for six o'clock in the evening	is there an option for *NUMBER o'clock in the *AMPM	inform(time="6:00")&inform(ampm="evening")	inform(time="*TIME")&inform(ampm="*AMPM")
yes	yes	affirm()	affirm()
no	no	negate()	negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to go from columbia university to fulton street	i would like to go from *STOP to *STREET	inform(to_street="Fulton St")&inform(from_stop="Columbia University")&inform(task="find_connection")	inform(to_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
yes	yes	affirm()	affirm()
how long does it take	how long does it take	request(duration)	request(duration)
what time will i get there	what time will i get there	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there an alternate route at six p m	is there an alternate route at *NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
is there a bus connection	is there a *VEHICLE connection	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from marble hill towards fulton street	i want to go from *STOP towards *STREET	inform(from_street="Fulton St")&inform(from_stop="Marble Hill")&inform(task="find_connection")	inform(from_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
no	no	negate()	negate()
no i want to arrive at fulton street	no i want to arrive at *STREET	inform(to_street="Fulton St")&negate()	inform(to_street="*STREET")&negate()
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
none	none	null()	null()
change the destination to canal street	change the destination to *STREET	inform(to_street="Canal St")	inform(to_street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from lincoln (sil) center towards bowery	i want to go from *CITY (sil) *STOP towards *STREET	inform(from_street="Bowery")&inform(from_stop="Lincoln Center")&inform(task="find_connection")	inform(from_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
bowery	*STREET	inform(street="Bowery")	inform(street="*STREET")
no	no	negate()	negate()
bowery	*STREET	inform(street="Bowery")	inform(street="*STREET")
yes	yes	affirm()	affirm()
thank you	thank you	thankyou()	thankyou()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from franklin street to city hall	i want to go from *STREET to *STOP	inform(from_street="Franklin St")&inform(to_stop="City Hall")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
city hall	*STOP	inform(stop="City Hall")	inform(stop="*STOP")
how long will it take	how long will it take	request(duration)	request(duration)
is there an alternate time later	is there an alternate time later	inform(alternative="next")	inform(alternative="next")
stop	stop	null()	null()
i want to go to city hall	i want to go to *STOP	inform(to_stop="City Hall")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
i want to go from franklin street to city hall	i want to go from *STREET to *STOP	inform(from_street="Franklin St")&inform(to_stop="City Hall")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
new connection	new connection	inform(task="find_connection")&restart()	inform(task="find_connection")&restart()
i want to go from franklin street	i want to go from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
city hall	*STOP	inform(stop="City Hall")	inform(stop="*STOP")
how long will it t-	how long will it t-	request(distance)	request(distance)
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
is there an alternate route at a later time	is there an alternate route at a later time	inform(alternative="next")	inform(alternative="next")
(unint)	(unint)	null()	null()
is there a connection at six p m	is there a connection at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
(unint)	(unint)	null()	null()
(unint)	(unint)	null()	null()
do i want to go to camp no	do i want to go to *CITY no	inform(to_city="Camp")&negate()&inform(task="find_connection")	inform(to_city="*CITY")&negate()&inform(task="find_connection")
alternate	alternate	null()	null()
i want to go from franklin street	i want to go from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
i would like to go to city hall	i would like to go to *STOP	inform(to_stop="City Hall")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
i want to go to city hall	i want to go to *STOP	inform(to_stop="City Hall")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
yes	yes	affirm()	affirm()
i want to go i want to go from franklin street	i want to go i want to go from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
(unint)	(unint)	null()	null()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from franklin street to rector street	i want to go from *STREET to *STREET	inform(from_street="Franklin St")&inform(to_street="Rector St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
no i want to go from franklin street to rector street	no i want to go from *STREET to *STREET	inform(from_street="Franklin St")&inform(to_street="Rector St")&negate()&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&negate()&inform(task="find_connection")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
sure	sure	affirm()	affirm()
can i get a schedule at six p m	can i get a schedule at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
can i change the destination to inwood	can i change the destination to *STOP	inform(to_stop="Inwood")	inform(to_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from cathedral parkway to roosevelt island	i want to go from *STREET to *STOP	inform(from_street="Cathedral Pkwy")&inform(to_stop="Roosevelt Island")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
how long does that take	how long does that take	request(duration)	request(duration)
i want to leave at six p m	i want to leave at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to go from columbus circle to park place	i would like to go from *STREET to *STREET	inform(from_street="Columbus Cir")&inform(to_street="Park Pl")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
yes	yes	affirm()	affirm()
how long does that take	how long does that take	request(duration)	request(duration)
is there another option	is there another option	inform(alternative="next")	inform(alternative="next")
ok (hum) can i go to central park	ok (hum) can i go to *STOP	inform(to_stop="Central Park")&ack()	inform(to_stop="*STOP")&ack()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i am in marble hill and i want to go to cathedral parkway	i am in *STOP and i want to go to *STREET	inform(to_street="Cathedral Pkwy")&inform(from_stop="Marble Hill")&inform(task="find_connection")	inform(to_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
how long will it take	how long will it take	request(duration)	request(duration)
what time will i be there	what time will i be there	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
could i get a bus route at six in the evening	could i get a *VEHICLE route at *NUMBER in the *AMPM	inform(time="6:00")&inform(ampm="evening")&inform(vehicle="bus")	inform(time="*TIME")&inform(ampm="*AMPM")&inform(vehicle="*VEHICLE")
how long does that take	how long does that take	request(duration)	request(duration)
can i go from marble hill to fulton street	can i go from *STOP to *STREET	inform(to_street="Fulton St")&inform(from_stop="Marble Hill")	inform(to_street="*STREET")&inform(from_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i'm not sure	i'm not sure	affirm()&negate()	affirm()&negate()
alaska	*STATE	inform(state="Alaska")	inform(state="*STATE")
texas	*STATE	inform(state="Texas")	inform(state="*STATE")
new york	*CITY	inform(city="New York")	inform(city="*CITY")
new york new york	*CITY *CITY	inform(from_city="New York")&inform(to_city="New York")	inform(from_city="*CITY")&inform(to_city="*CITY")
none	none	null()	null()
yes	yes	affirm()	affirm()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to get to dallas texas	i would like to get to *CITY *STATE	inform(to_city="Dallas")&inform(state="Texas")&inform(task="find_connection")	inform(to_city="*CITY")&inform(state="*STATE")&inform(task="find_connection")
yes	yes	affirm()	affirm()
(unint)	(unint)	null()	null()
longview texas	*CITY *STATE	inform(city="Longview")&inform(state="Texas")	inform(city="*CITY")&inform(state="*STATE")
austin texas	*CITY *STATE	inform(city="Austin")&inform(state="Texas")	inform(city="*CITY")&inform(state="*STATE")
austin	*CITY	inform(city="Austin")	inform(city="*CITY")
austin texas	*CITY *STATE	inform(city="Austin")&inform(state="Texas")	inform(city="*CITY")&inform(state="*STATE")
um new york	um *CITY	inform(city="New York")	inform(city="*CITY")
yes	yes	affirm()	affirm()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
this is not working	this is not working	negate()	negate()
hello	hello	hello()	hello()
hello (unint)	hello (unint)	hello()	hello()
-bella center to bleecker street	-bella *STOP to *STREET	inform(to_street="Bleecker St")&inform(from_stop="Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
rockefeller center	*STOP	inform(stop="Rockefeller Center")	inform(stop="*STOP")
rockefeller center to bleecker street	*STOP to *STREET	inform(to_street="Bleecker St")&inform(from_stop="Rockefeller Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
yes	yes	affirm()	affirm()
yes	yes	affirm()	affirm()
rockefeller center to bleecker street	*STOP to *STREET	inform(to_street="Bleecker St")&inform(from_stop="Rockefeller Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
yes	yes	affirm()	affirm()
i need directions	i need directions	inform(task="find_connection")	inform(task="find_connection")
hello	hello	hello()	hello()
i need a connection	i need a connection	inform(task="find_connection")	inform(task="find_connection")
how long does it take	how long does it take	request(duration)	request(duration)
rockefeller center to bleecker street	*STOP to *STREET	inform(to_street="Bleecker St")&inform(from_stop="Rockefeller Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
rockefeller center to bleecker street	*STOP to *STREET	inform(to_street="Bleecker St")&inform(from_stop="Rockefeller Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
yes	yes	affirm()	affirm()
rockefeller center to bleecker street	*STOP to *STREET	inform(to_street="Bleecker St")&inform(from_stop="Rockefeller Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
rockefeller center to bleeker street	*STOP to bleeker street	inform(from_stop="Rockefeller Center")	inform(from_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from roosevelt island to franklin street	i want to go from *STOP to *STREET	inform(to_street="Franklin St")&inform(from_stop="Roosevelt Island")&inform(task="find_connection")	inform(to_street="*STREET")&inform(from_stop="*STOP")&inform(task="find_connection")
roosevelt	*CITY	inform(city="Roosevelt")	inform(city="*CITY")
i can't understand you	i can't understand you	ack()	ack()
yes	yes	affirm()	affirm()
how about roosevelt island to franklin street	how about *STOP to *STREET	inform(to_street="Franklin St")&inform(from_stop="Roosevelt Island")	inform(to_street="*STREET")&inform(from_stop="*STOP")
yes	yes	affirm()	affirm()
roosevelt island	*STOP	inform(stop="Roosevelt Island")	inform(stop="*STOP")
(cough)	(cough)	null()	null()
from roosevelt island to franklin street	from *STOP to *STREET	inform(to_street="Franklin St")&inform(from_stop="Roosevelt Island")	inform(to_street="*STREET")&inform(from_stop="*STOP")
to franklin street	to *STREET	inform(to_street="Franklin St")	inform(to_street="*STREET")
no	no	negate()	negate()
yes	yes	affirm()	affirm()
no	no	negate()	negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from prince street to roosevelt island	i want to go from *STREET to *STOP	inform(from_street="Prince St")&inform(to_stop="Roosevelt Island")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
yes	yes	affirm()	affirm()
how long will it take	how long will it take	request(duration)	request(duration)
and i will arrive what what time	and i will arrive what what time	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there a connection at six p m	is there a connection at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
